trial,phase,candidate_id,edge_type,driver,strength,active,effective_weight,effective_exchange_weight,drivers,requires,affinity,competition_groups,requires_glial_network,mediating_glia,generated_from
35,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.2380050681951814,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
35,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
35,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
35,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
35,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07212274793793376,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
35,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22358051860759467,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
35,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10818412190690065,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
35,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18775999538494298,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13733891415370242,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3923968975820069,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12081969092037753,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09406690776374733,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16461708858655782,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.47033453881873666,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
36,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15126990965630416,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
36,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23770985803133513,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
36,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
36,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
36,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
36,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.0720332903125258,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
36,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22330319996882994,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
36,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10804993546878867,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
36,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18752995323678384,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13713180698006183,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39180516280017663,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12067061890436527,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09383396830772821,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16420944453852435,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.469169841538641,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
36,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
37,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1511008347442831,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
37,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23744416888387346,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
37,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
37,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
37,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
37,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07195277844965862,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
37,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.2230536131939417,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
37,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10792916767448792,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
37,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18734591951825652,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13696612124114935,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39133177497471244,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12055136129155546,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.0936476167429129,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16388332930009755,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4682380837145645,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
37,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
38,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1509486673234641,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
38,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.2372050486511579,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
38,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
38,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
38,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
38,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07188031777307816,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
38,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22282898509654225,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
38,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10782047665961722,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
38,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18719869254343469,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13683357265001939,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3909530647143411,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.1204559552013076,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09349853549106066,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16362243710935614,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.46749267745530326,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
38,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
39,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15081171664472703,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
39,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23698984044171395,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
39,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
39,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
39,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
39,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07181510316415574,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
39,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22262681980888277,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
39,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.1077226547462336,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
39,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1870809109635772,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.1367275337771154,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39065009650604404,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12037963032910932,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09337927048957886,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.163413723356763,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4668963524478943,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
39,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
40,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15068846103386366,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
40,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23679615305321436,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
40,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
40,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
40,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
40,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07175641001612557,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
40,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22244487104998922,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
40,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10763461502418833,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
40,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18698668569969124,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13664270267879222,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39040772193940637,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.1203185704313507,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09328385848839343,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16324675235468847,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4664192924419671,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
40,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
41,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15057753098408663,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
41,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23662183440356474,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
41,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
41,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
41,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
41,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.0717035861828984,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
41,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22228111716698506,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
41,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.1075553792743476,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
41,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18691130548858245,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13657483780013369,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39021382228609625,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12026972251314381,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09320752888744509,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16311317555302887,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4660376444372254,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
41,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
42,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
42,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1504776939392873,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
